Comment[cptac accession number]	Comment[data file]	Comment[Associated file URI]	Comment[instrument]	Comment[modification parameters]	Comment[modification parameters]	Comment[modification parameters]	Comment[cleavage agent details]	Material Type	Description	Comment[Label]	Comment[fragment mass tolerance]	Comment[precursor mass tolerance]
S049	20180323_fusion_zhw_TMT10_liver02_pho_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F13.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F14.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F15.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F16.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F17.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F18.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F19.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F20.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F21.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F22.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F23.raw										
S049	20180323_fusion_zhw_TMT10_liver02_pho_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Phosphoproteome/liver02_Phosphoproteome_raw/20180323_fusion_zhw_TMT10_liver02_pho_F24.raw										
S049	20171004_HF_ZHW_total_liver02_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F01.raw										
S049	20171004_HF_ZHW_total_liver02_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F02.raw										
S049	20171004_HF_ZHW_total_liver02_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F03.raw										
S049	20171004_HF_ZHW_total_liver02_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F04.raw										
S049	20171004_HF_ZHW_total_liver02_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F05.raw										
S049	20171004_HF_ZHW_total_liver02_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F06.raw										
S049	20171004_HF_ZHW_total_liver02_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F07.raw										
S049	20171004_HF_ZHW_total_liver02_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F08.raw										
S049	20171004_HF_ZHW_total_liver02_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F09.raw										
S049	20171004_HF_ZHW_total_liver02_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F10.raw										
S049	20171004_HF_ZHW_total_liver02_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F11.raw										
S049	20171004_HF_ZHW_total_liver02_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F12.raw										
S049	20171004_HF_ZHW_total_liver02_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F13.raw										
S049	20171004_HF_ZHW_total_liver02_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F14.raw										
S049	20171004_HF_ZHW_total_liver02_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F15.raw										
S049	20171004_HF_ZHW_total_liver02_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F16.raw										
S049	20171004_HF_ZHW_total_liver02_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F17.raw										
S049	20171004_HF_ZHW_total_liver02_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F18.raw										
S049	20171004_HF_ZHW_total_liver02_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F19.raw										
S049	20171004_HF_ZHW_total_liver02_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F20.raw										
S049	20171004_HF_ZHW_total_liver02_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F21.raw										
S049	20171004_HF_ZHW_total_liver02_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F22.raw										
S049	20171004_HF_ZHW_total_liver02_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F23.raw										
S049	20171004_HF_ZHW_total_liver02_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F24.raw										
S049	20171004_HF_ZHW_total_liver02_F25.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F25.raw										
S049	20171004_HF_ZHW_total_liver02_F26.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F26.raw										
S049	20171004_HF_ZHW_total_liver02_F27.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F27.raw										
S049	20171004_HF_ZHW_total_liver02_F28.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F28.raw										
S049	20171004_HF_ZHW_total_liver02_F29.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F29.raw										
S049	20171004_HF_ZHW_total_liver02_F30.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F30.raw										
S049	20171004_HF_ZHW_total_liver02_F31.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F31.raw										
S049	20171004_HF_ZHW_total_liver02_F32.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F32.raw										
S049	20171004_HF_ZHW_total_liver02_F33.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F33.raw										
S049	20171004_HF_ZHW_total_liver02_F34.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F34.raw										
S049	20171004_HF_ZHW_total_liver02_F35.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F35.raw										
S049	20171004_HF_ZHW_total_liver02_F36.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F36.raw										
S049	20171004_HF_ZHW_total_liver02_F37.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F37.raw										
S049	20171004_HF_ZHW_total_liver02_F38.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F38.raw										
S049	20171004_HF_ZHW_total_liver02_F39.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F39.raw										
S049	20171004_HF_ZHW_total_liver02_F40.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F40.raw										
S049	20171004_HF_ZHW_total_liver02_F41.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F41.raw										
S049	20171004_HF_ZHW_total_liver02_F42.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F42.raw										
S049	20171004_HF_ZHW_total_liver02_F43.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F43.raw										
S049	20171004_HF_ZHW_total_liver02_F44.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F44.raw										
S049	20171004_HF_ZHW_total_liver02_F45.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F45.raw										
S049	20171004_HF_ZHW_total_liver02_F46.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F46.raw										
S049	20171004_HF_ZHW_total_liver02_F47.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F47.raw										
S049	20171004_HF_ZHW_total_liver02_F48.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver02_Proteome/liver02_Proteome_raw/20171004_HF_ZHW_total_liver02_F48.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F01.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F02.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F03.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F04.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F05.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F06.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F07.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F08.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F09.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F10.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F11.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F12.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F13.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F14.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F15.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F16.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F17.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F18.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F19.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F20.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F20.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F21.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F21.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F22.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F22.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F23.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F23.raw										
S049	20180328_fusion_zhw_TMT11_liver03_pho_F24.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Phosphoproteome/liver03_Phosphoproteome_raw/20180328_fusion_zhw_TMT11_liver03_pho_F24.raw										
S049	20171011_HF_ZHW_total_liver03_F01.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F01.raw										
S049	20171011_HF_ZHW_total_liver03_F02.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F02.raw										
S049	20171011_HF_ZHW_total_liver03_F03.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F03.raw										
S049	20171011_HF_ZHW_total_liver03_F04.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F04.raw										
S049	20171011_HF_ZHW_total_liver03_F05.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F05.raw										
S049	20171011_HF_ZHW_total_liver03_F06.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F06.raw										
S049	20171011_HF_ZHW_total_liver03_F07.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F07.raw										
S049	20171011_HF_ZHW_total_liver03_F08.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F08.raw										
S049	20171011_HF_ZHW_total_liver03_F09.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F09.raw										
S049	20171011_HF_ZHW_total_liver03_F10.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F10.raw										
S049	20171011_HF_ZHW_total_liver03_F11.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F11.raw										
S049	20171011_HF_ZHW_total_liver03_F12.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F12.raw										
S049	20171011_HF_ZHW_total_liver03_F13.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F13.raw										
S049	20171011_HF_ZHW_total_liver03_F14.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F14.raw										
S049	20171011_HF_ZHW_total_liver03_F15.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F15.raw										
S049	20171011_HF_ZHW_total_liver03_F16.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F16.raw										
S049	20171011_HF_ZHW_total_liver03_F17.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F17.raw										
S049	20171011_HF_ZHW_total_liver03_F18.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F18.raw										
S049	20171011_HF_ZHW_total_liver03_F19.raw	https://cptc-xfer.uis.georgetown.edu/publicData/External/S049_Liver_Cancer_Gao2019/liver03_Proteome/liver03_Proteome_raw/20171011_HF_ZHW_total_liver03_F19.raw										
